ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
25707,JE104195,01/05/2021 07:22:00 PM,002XX E 69TH PL,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,322,3,6,69,01A,1178924,1858987,2021,09/18/2022 04:45:51 PM,41.768355144,-87.619711453,"(41.768355144, -87.619711453)"
27285,JG105586,01/05/2023 05:00:00 PM,066XX S HOYNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,726,7,16,67,01A,1163509,1860530,2023,01/12/2023 03:50:27 PM,41.772926421,-87.676171694,"(41.772926421, -87.676171694)"
19741,HT108310,01/06/2011 06:28:00 PM,086XX S CONSTANCE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,412,4,8,45,01A,1190024,1848005,2011,09/18/2022 04:45:51 PM,41.737959637,-87.579377939,"(41.737959637, -87.579377939)"
20233,HV107009,01/06/2012 02:32:00 PM,044XX W MONROE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,11,28,26,01A,1146754,1899292,2012,08/31/2022 04:51:30 PM,41.879629789,-87.736605042,"(41.879629789, -87.736605042)"
20759,HW107214,01/06/2013 08:00:00 PM,084XX S DR MARTIN LUTHER KING JR DR,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,632,6,6,44,01A,1180387,1849100,2013,08/31/2022 04:51:30 PM,41.741190698,-87.614651636,"(41.741190698, -87.614651636)"
20758,HW106184,01/06/2013 11:15:00 AM,048XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,15,24,25,01A,1144397,1897908,2013,09/18/2022 04:45:51 PM,41.875876568,-87.745294518,"(41.875876568, -87.745294518)"
21214,HX105434,01/06/2014 11:12:00 PM,029XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,823,8,15,66,01A,1157677,1862720,2014,09/18/2022 04:45:51 PM,41.779056401,-87.697491099,"(41.779056401, -87.697491099)"
21717,HY106072,01/06/2015 03:38:00 PM,022XX E 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,414,4,7,43,01A,1192475,1853026,2015,09/18/2022 04:45:51 PM,41.751678423,-87.57023511,"(41.751678423, -87.57023511)"
21718,HY106072,01/06/2015 05:53:00 PM,022XX E 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,414,4,7,43,01A,1192475,1853026,2015,08/31/2022 04:51:30 PM,41.751678423,-87.57023511,"(41.751678423, -87.57023511)"
21716,HY105478,01/06/2015 12:49:00 AM,093XX S BURNSIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,633,6,9,44,01A,1182397,1842687,2015,09/18/2022 04:45:51 PM,41.723546383,-87.607485349,"(41.723546383, -87.607485349)"
22259,HY549519,01/06/2016 05:27:00 AM,047XX S LOOMIS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,933,9,3,61,01A,1167794,1873422,2016,09/18/2022 04:45:51 PM,41.80821268,-87.660093885,"(41.80821268, -87.660093885)"
23066,HZ564892,01/06/2017 01:43:00 AM,086XX S MARYLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,632,6,8,44,01A,1183405,1847810,2017,09/18/2022 04:45:51 PM,41.7375811,-87.603634068,"(41.7375811, -87.603634068)"
23765,JB106545,01/06/2018 01:20:00 PM,072XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,733,7,6,68,01A,1169907,1856694,2018,09/18/2022 04:45:51 PM,41.762263405,-87.652829514,"(41.762263405, -87.652829514)"
11196916,JB106192,01/06/2018 04:10:00 AM,021XX W ADDISON ST,142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,1921,19,47,5,01B,1161515,1923886,2018,01/30/2019 04:14:07 PM,41.946823083,-87.681718565,"(41.946823083, -87.681718565)"
23762,JB105277,01/06/2018 12:54:00 PM,015XX E 62ND ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,314,3,5,42,01A,1187318,1864355,2018,08/31/2022 04:51:30 PM,41.782890153,-87.588773433,"(41.782890153, -87.588773433)"
24372,JC107385,01/06/2019 10:23:00 PM,060XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,812,8,13,64,01A,1137054,1862130,2019,08/31/2022 04:51:30 PM,41.77783091,-87.773112387,"(41.77783091, -87.773112387)"
24371,JC106397,01/06/2019 12:10:00 AM,014XX W 71ST PL,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,734,7,17,67,01A,1168078,1857336,2019,09/18/2022 04:45:51 PM,41.764064647,-87.659514616,"(41.764064647, -87.659514616)"
25710,JE105104,01/06/2021 03:37:00 PM,017XX N KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1421,14,26,23,01A,1154779,1911319,2021,08/31/2022 04:51:30 PM,41.912476113,-87.706815747,"(41.912476113, -87.706815747)"
25708,JE104664,01/06/2021 05:10:00 AM,008XX W 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,621,6,17,71,01A,1172091,1855056,2021,08/31/2022 04:51:30 PM,41.757720838,-87.64487292,"(41.757720838, -87.64487292)"
25709,JE104664,01/06/2021 07:56:00 AM,008XX W 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,621,6,17,71,01A,1172091,1855056,2021,09/18/2022 04:45:51 PM,41.757720838,-87.64487292,"(41.757720838, -87.64487292)"
26553,JF104564,01/06/2022 12:36:00 AM,006XX W 95TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2223,22,21,73,01A,1173892,1841878,2022,09/18/2022 04:45:51 PM,41.721518939,-87.638662345,"(41.721518939, -87.638662345)"
27287,JG106645,01/06/2023 03:35:00 PM,063XX S RACINE AVE,110,HOMICIDE,FIRST DEGREE MURDER,VESTIBULE,false,false,724,7,16,67,01A,1169410,1862677,2023,01/15/2023 03:45:17 PM,41.778692282,-87.654478002,"(41.778692282, -87.654478002)"
27288,JG106719,01/06/2023 04:41:00 PM,006XX S INDEPENDENCE BLVD,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,false,false,1133,11,24,27,01A,1151362,1897011,2023,01/13/2023 03:49:35 PM,41.87328131,-87.71974488,"(41.87328131, -87.71974488)"
27289,JG107068,01/06/2023 09:25:00 PM,056XX S THROOP ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,713,7,16,67,01A,1168619,1867434,2023,04/13/2023 05:36:27 PM,41.791763159,-87.657240734,"(41.791763159, -87.657240734)"
19242,HS108656,01/07/2010 04:22:00 AM,044XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1111,11,37,23,01A,1146727,1904957,2010,09/18/2022 04:45:51 PM,41.895175706,-87.736559521,"(41.895175706, -87.736559521)"
20234,HV108064,01/07/2012 03:57:00 PM,040XX W MELROSE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1731,17,31,16,01A,1148956,1921306,2012,09/18/2022 04:45:51 PM,41.93999607,-87.727949036,"(41.93999607, -87.727949036)"
20236,HV108827,01/07/2012 05:54:00 PM,056XX S JUSTINE ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,713,7,16,67,01A,1166970,1867349,2012,09/18/2022 04:45:51 PM,41.791565336,-87.663289748,"(41.791565336, -87.663289748)"
20235,HV108112,01/07/2012 06:42:00 AM,009XX N WALLER AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1511,15,29,25,01A,1138187,1905673,2012,09/18/2022 04:45:51 PM,41.897299216,-87.767907874,"(41.897299216, -87.767907874)"
22260,HZ106693,01/07/2016 01:14:00 AM,093XX S LA SALLE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,634,6,21,49,01A,1176923,1842990,2016,09/18/2022 04:45:51 PM,41.724502763,-87.627527006,"(41.724502763, -87.627527006)"
22261,HZ107816,01/07/2016 10:57:00 PM,031XX W 41ST PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,921,9,14,58,01A,1156147,1876944,2016,09/18/2022 04:45:51 PM,41.818119934,-87.70271771,"(41.818119934, -87.70271771)"
23067,JA107083,01/07/2017 10:07:00 AM,013XX W HASTINGS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1233,12,2,28,01A,1167596,1893850,2017,09/18/2022 04:45:51 PM,41.864273353,-87.660232974,"(41.864273353, -87.660232974)"
23766,JB107582,01/07/2018 01:35:00 PM,004XX N LARAMIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,15,28,25,01A,1141626,1902426,2018,09/18/2022 04:45:51 PM,41.88832617,-87.755357043,"(41.88832617, -87.755357043)"
23767,JB107731,01/07/2018 04:37:00 PM,007XX N CHRISTIANA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,11,27,23,01A,1153907,1904830,2018,09/18/2022 04:45:51 PM,41.894687135,-87.710192429,"(41.894687135, -87.710192429)"
24373,JC108358,01/07/2019 03:45:00 PM,002XX W 87TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,622,6,21,44,01A,1176442,1847223,2019,08/31/2022 04:51:30 PM,41.736129473,-87.629162044,"(41.736129473, -87.629162044)"
24374,JC108237,01/07/2019 05:07:00 PM,020XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,714,7,16,67,01A,1164001,1862860,2019,08/31/2022 04:51:30 PM,41.779309922,-87.674302688,"(41.779309922, -87.674302688)"
25711,JE106050,01/07/2021 04:00:00 PM,063XX S ARTESIAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,825,8,16,66,01A,1161127,1862600,2021,08/31/2022 04:51:30 PM,41.778656405,-87.684846319,"(41.778656405, -87.684846319)"
19742,HT111240,01/08/2011 07:55:00 PM,080XX S PRINCETON AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,623,6,17,44,01A,1175682,1851654,2011,09/18/2022 04:45:51 PM,41.748305725,-87.631814065,"(41.748305725, -87.631814065)"
19743,HT111412,01/08/2011 10:45:00 PM,043XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,true,221,2,3,38,01A,1177882,1876231,2011,09/18/2022 04:45:51 PM,41.815698011,-87.62300861,"(41.815698011, -87.62300861)"
20237,HV109294,01/08/2012 05:50:00 AM,000XX W 69TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,731,7,6,69,01A,1177279,1859276,2012,08/31/2022 04:51:30 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
20238,HV109353,01/08/2012 06:09:00 AM,023XX S WHIPPLE ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1033,10,12,30,01A,1156390,1888398,2012,09/18/2022 04:45:51 PM,41.849546197,-87.701517256,"(41.849546197, -87.701517256)"
20761,HW108847,01/08/2013 06:35:00 AM,040XX W WILCOX ST,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,false,false,1115,11,28,26,01A,1149502,1899030,2013,08/31/2022 04:51:30 PM,41.878857958,-87.726521499,"(41.878857958, -87.726521499)"
20762,HW109671,01/08/2013 07:05:00 PM,013XX N SEDGWICK ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1821,18,27,8,01A,1173401,1909427,2013,08/31/2022 04:51:30 PM,41.906890723,-87.638460098,"(41.906890723, -87.638460098)"
21215,HX107078,01/08/2014 05:24:00 PM,064XX S CAMPBELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,825,8,15,66,01A,1160811,1861976,2014,09/18/2022 04:45:51 PM,41.776950596,-87.686022023,"(41.776950596, -87.686022023)"
21719,HY108387,01/08/2015 09:30:00 PM,012XX S ALBANY AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1022,10,24,29,01A,1155906,1894231,2015,09/18/2022 04:45:51 PM,41.865562351,-87.703136478,"(41.865562351, -87.703136478)"
22263,HZ109055,01/08/2016 09:02:00 PM,066XX S FAIRFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,831,8,15,66,01A,1159187,1860547,2016,09/18/2022 04:45:51 PM,41.773062605,-87.692014668,"(41.773062605, -87.692014668)"
22264,HZ109089,01/08/2016 10:07:00 PM,045XX W DEMING PL,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,false,false,2521,25,31,20,01A,1145664,1916656,2016,09/18/2022 04:45:51 PM,41.927299196,-87.74016654,"(41.927299196, -87.74016654)"
25712,JE106469,01/08/2021 12:02:00 AM,038XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1122,11,28,26,01A,1150812,1898412,2021,08/31/2022 04:51:30 PM,41.877136581,-87.721727562,"(41.877136581, -87.721727562)"
19302,HK388525,01/09/2010 06:13:00 AM,009XX N CAMBRIDGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,false,false,1823,18,27,8,01A,1172508,1906379,2010,09/18/2022 04:45:51 PM,41.898546648,-87.641830683,"(41.898546648, -87.641830683)"
19243,HS111688,01/09/2010 12:01:00 AM,016XX S CALIFORNIA BLVD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1023,10,28,29,01A,1157960,1891617,2010,09/18/2022 04:45:51 PM,41.858347639,-87.695667396,"(41.858347639, -87.695667396)"
19744,HT111676,01/09/2011 04:11:00 AM,025XX W 51ST ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,911,9,14,63,01A,1160431,1870775,2011,09/18/2022 04:45:51 PM,41.801104078,-87.687172669,"(41.801104078, -87.687172669)"
23548,HV110472,01/09/2012 07:10:00 AM,019XX S HARDING AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1014,10,24,29,01A,1150367,1890099,2012,08/31/2022 04:51:30 PM,41.854333427,-87.723578285,"(41.854333427, -87.723578285)"
20239,HV110526,01/09/2012 08:28:00 AM,057XX S SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,712,7,16,68,01A,1170958,1866699,2012,09/18/2022 04:45:51 PM,41.78969544,-87.648685524,"(41.78969544, -87.648685524)"
20241,HV109263,01/09/2012 12:18:00 AM,022XX N LAWLER AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2522,25,31,19,01A,1142355,1914507,2012,09/18/2022 04:45:51 PM,41.92146429,-87.752379397,"(41.92146429, -87.752379397)"
20242,HT612076,01/09/2012 12:43:00 PM,057XX S WINCHESTER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,715,7,15,67,01A,1164338,1866575,2012,09/18/2022 04:45:51 PM,41.789497268,-87.672962604,"(41.789497268, -87.672962604)"
20773,HW100449,01/09/2013 09:15:00 AM,029XX W 40TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,921,9,14,58,01A,1157340,1877972,2013,09/18/2022 04:45:51 PM,41.820916786,-87.698313499,"(41.820916786, -87.698313499)"
21722,HY106555,01/09/2015 04:20:00 PM,011XX W MARQUETTE RD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,724,7,17,68,01A,1169713,1860367,2015,09/18/2022 04:45:51 PM,41.77234679,-87.653434136,"(41.77234679, -87.653434136)"
22266,HZ109011,01/09/2016 01:00:00 AM,015XX S KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1022,10,24,29,01A,1155270,1892567,2016,09/18/2022 04:45:51 PM,41.861008942,-87.705515947,"(41.861008942, -87.705515947)"
22267,HZ109781,01/09/2016 05:35:00 PM,052XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,934,9,20,61,01A,1171194,1870187,2016,08/31/2022 04:51:30 PM,41.799261735,-87.647718184,"(41.799261735, -87.647718184)"
23069,JA109825,01/09/2017 08:20:00 PM,016XX N KEYSTONE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,25,30,23,01A,1149136,1910494,2017,09/18/2022 04:45:51 PM,41.910323474,-87.727568199,"(41.910323474, -87.727568199)"
23068,JA109075,01/09/2017 10:07:00 AM,045XX W LEXINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1131,11,24,26,01A,1146252,1896330,2017,09/18/2022 04:45:51 PM,41.871511269,-87.738523703,"(41.871511269, -87.738523703)"
23768,JB109411,01/09/2018 04:08:00 AM,015XX W GARFIELD BLVD,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,713,7,16,67,01A,1166851,1868115,2018,09/18/2022 04:45:51 PM,41.793669876,-87.66370422,"(41.793669876, -87.66370422)"
23770,JB110156,01/09/2018 05:22:00 PM,019XX N ALBANY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1421,14,35,22,01A,1155202,1912541,2018,08/31/2022 04:51:30 PM,41.915820895,-87.705228873,"(41.915820895, -87.705228873)"
23772,JB110393,01/09/2018 08:36:00 PM,051XX W ADAMS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,15,28,25,01A,1142053,1898843,2018,08/31/2022 04:51:30 PM,41.878486072,-87.753877774,"(41.878486072, -87.753877774)"
23769,JB110419,01/09/2018 08:49:00 PM,006XX N LAMON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,15,28,25,01A,1143581,1903675,2018,09/18/2022 04:45:51 PM,41.891717214,-87.748146223,"(41.891717214, -87.748146223)"
25714,JE107997,01/09/2021 02:44:00 PM,049XX S EAST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,VESTIBULE,true,false,222,2,5,39,01A,1188061,1872496,2021,09/18/2022 04:45:51 PM,41.805211965,-87.585789862,"(41.805211965, -87.585789862)"
25717,JE108028,01/09/2021 04:28:00 PM,093XX S HALSTED ST,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,2223,22,21,73,01A,1172618,1842952,2021,09/18/2022 04:45:51 PM,41.724494263,-87.643297231,"(41.724494263, -87.643297231)"
25715,JE108124,01/09/2021 05:09:00 PM,050XX S EAST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,true,false,222,2,5,39,01A,1188165,1871757,2021,09/18/2022 04:45:51 PM,41.803181616,-87.585432024,"(41.803181616, -87.585432024)"
25718,JE108294,01/09/2021 08:55:00 PM,002XX S SACRAMENTO BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,11,28,27,01A,1156423,1898704,2021,09/18/2022 04:45:51 PM,41.877826291,-87.701117596,"(41.877826291, -87.701117596)"
25719,JE108294,01/09/2021 09:07:00 PM,002XX S SACRAMENTO BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,11,28,27,01A,1156423,1898704,2021,08/31/2022 04:51:30 PM,41.877826291,-87.701117596,"(41.877826291, -87.701117596)"
27292,JG109921,01/09/2023 04:53:00 PM,020XX S INDIANA AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,132,1,3,33,01A,1177966,1890555,2023,02/22/2023 03:47:39 PM,41.855002245,-87.622265531,"(41.855002245, -87.622265531)"
27293,JG110272,01/09/2023 08:10:00 PM,004XX E 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,313,3,20,42,01A,1180086,1863329,2023,01/16/2023 03:47:27 PM,41.780243493,-87.615319321,"(41.780243493, -87.615319321)"
27291,JG109409,01/09/2023 08:30:00 AM,033XX W ARTHINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,true,1134,11,24,29,01A,1154345,1895847,2023,01/16/2023 03:47:27 PM,41.870028132,-87.708823855,"(41.870028132, -87.708823855)"
19745,HT114232,01/10/2011 11:35:00 PM,041XX W WILCOX ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1115,11,28,26,01A,1148800,1899014,2011,09/18/2022 04:45:51 PM,41.878827643,-87.729099546,"(41.878827643, -87.729099546)"
20243,HV112746,01/10/2012 05:46:00 PM,049XX W POLK ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,15,24,25,01A,1143695,1895845,2012,09/18/2022 04:45:51 PM,41.870228606,-87.7479237,"(41.870228606, -87.7479237)"
20240,HV111716,01/10/2012 12:29:00 AM,058XX N KENMORE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2022,20,48,77,01A,1168188,1938974,2012,09/18/2022 04:45:51 PM,41.988083216,-87.656752717,"(41.988083216, -87.656752717)"
20764,HW111381,01/10/2013 01:06:00 AM,001XX S SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1122,11,28,26,01A,1150411,1899208,2013,08/31/2022 04:51:30 PM,41.879328725,-87.723179151,"(41.879328725, -87.723179151)"
26495,HV596929,01/10/2013 07:00:00 AM,102XX S BENSLEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,true,false,431,4,7,51,01A,1194503,1837446,2013,09/18/2022 04:45:51 PM,41.708875915,-87.56331434,"(41.708875915, -87.56331434)"
20766,HW112637,01/10/2013 09:19:00 PM,063XX S HONORE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,726,7,15,67,01A,1165101,1862626,2013,09/18/2022 04:45:51 PM,41.778644591,-87.670276573,"(41.778644591, -87.670276573)"
20765,HW112372,01/10/2013 10:15:00 PM,020XX E 71ST ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,333,3,5,43,01A,1191191,1858266,2013,09/18/2022 04:45:51 PM,41.766088572,-87.574770965,"(41.766088572, -87.574770965)"
21721,HY109537,01/10/2015 12:25:00 AM,000XX S KOSTNER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,11,28,26,01A,1147063,1899538,2015,09/18/2022 04:45:51 PM,41.880298941,-87.735464135,"(41.880298941, -87.735464135)"
23771,JB109877,01/10/2018 03:03:00 AM,133XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,533,5,9,54,01A,1180829,1816902,2018,09/18/2022 04:45:51 PM,41.652824848,-87.614017425,"(41.652824848, -87.614017425)"
23774,JB110632,01/10/2018 03:18:00 AM,013XX N LOREL AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,2532,25,37,25,01A,1140394,1908422,2018,09/18/2022 04:45:51 PM,41.904802597,-87.75973423,"(41.904802597, -87.75973423)"
24899,JD111251,01/10/2020 05:37:00 PM,011XX W 73RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,733,7,6,68,01A,1170152,1856399,2020,09/18/2022 04:45:51 PM,41.761448565,-87.651940121,"(41.761448565, -87.651940121)"
24901,JD110879,01/10/2020 06:15:00 PM,059XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,711,7,20,68,01A,1172650,1865479,2020,09/18/2022 04:45:51 PM,41.786310484,-87.642517431,"(41.786310484, -87.642517431)"
24900,JD111310,01/10/2020 06:36:00 PM,007XX S CALIFORNIA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1135,11,28,27,01A,1157822,1896484,2020,09/18/2022 04:45:51 PM,41.871706,-87.696041325,"(41.871706, -87.696041325)"
26554,JF108955,01/10/2022 07:15:00 PM,016XX W 78TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,611,6,17,71,01A,1166817,1852990,2022,09/18/2022 04:45:51 PM,41.752165642,-87.664260376,"(41.752165642, -87.664260376)"
26555,JF109059,01/10/2022 10:47:00 PM,004XX N LARAMIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1532,15,28,25,01A,1141623,1902523,2022,09/18/2022 04:45:51 PM,41.888592406,-87.755365661,"(41.888592406, -87.755365661)"
19245,HS114947,01/11/2010 01:20:00 PM,002XX W 119TH ST,110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,true,false,522,5,34,53,01A,1176998,1826033,2010,09/18/2022 04:45:51 PM,41.677968643,-87.627761152,"(41.677968643, -87.627761152)"
19746,HT112275,01/11/2011 06:11:00 PM,092XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2221,22,21,73,01A,1167292,1843448,2011,09/18/2022 04:45:51 PM,41.725970861,-87.662792158,"(41.725970861, -87.662792158)"
20245,HV114596,01/11/2012 11:00:00 PM,006XX W PATTERSON AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1925,19,46,6,01A,1171045,1924647,2012,09/18/2022 04:45:51 PM,41.948707142,-87.646666855,"(41.948707142, -87.646666855)"
20244,HV113178,01/11/2012 12:45:00 AM,084XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,613,6,21,71,01A,1171784,1848819,2012,09/18/2022 04:45:51 PM,41.74061243,-87.646180582,"(41.74061243, -87.646180582)"
20768,HW113783,01/11/2013 06:41:00 PM,026XX S RIDGEWAY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1031,10,22,30,01A,1151797,1886181,2013,09/18/2022 04:45:51 PM,41.84355397,-87.718432537,"(41.84355397, -87.718432537)"
20767,HW112875,01/11/2013 07:12:00 AM,004XX S PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,11,24,26,01A,1149796,1897641,2013,08/31/2022 04:51:30 PM,41.875040676,-87.725478099,"(41.875040676, -87.725478099)"
20769,HW114144,01/11/2013 11:50:00 PM,024XX W AUGUSTA BLVD,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,false,false,1212,12,1,24,01A,1159908,1906579,2013,09/18/2022 04:45:51 PM,41.899364823,-87.6881041,"(41.899364823, -87.6881041)"
22268,HZ112330,01/11/2016 09:39:00 PM,007XX N LAVERGNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,15,28,25,01A,1142891,1904363,2016,09/18/2022 04:45:51 PM,41.893618053,-87.750663154,"(41.893618053, -87.750663154)"
23072,JA112290,01/11/2017 06:11:00 PM,042XX S TALMAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,921,9,12,58,01A,1159405,1876400,2017,09/18/2022 04:45:51 PM,41.816560896,-87.69078116,"(41.816560896, -87.69078116)"
23071,JA107908,01/11/2017 11:45:00 AM,056XX N WESTERN AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2011,20,40,2,01A,1159305,1937477,2017,09/18/2022 04:45:51 PM,41.984163301,-87.689466476,"(41.984163301, -87.689466476)"
23074,HZ570917,01/11/2017 12:30:00 PM,056XX S ALBANY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,824,8,14,63,01A,1156673,1867170,2017,08/31/2022 04:51:30 PM,41.791288154,-87.701051918,"(41.791288154, -87.701051918)"
